,business_status,name,place_id,price_level,rating,user_ratings_total
230,OPERATIONAL,Mickey Gannon's,ChIJZ0AOrxXZxIkRiCD1UyOkNrs,1.0,4.6,181.0
231,OPERATIONAL,Green Ridge Pizza,ChIJ3Wr8xBTZxIkR_-ZpmOkBodg,,4.6,56.0
232,OPERATIONAL,JoJo's @ The Donkey,ChIJPaYLI23ZxIkRgQqRM0KG5Ro,,4.1,158.0
233,OPERATIONAL,Hanks Hoagies,ChIJ0TkFJmrZxIkR9ZRwEz4Q080,1.0,4.8,107.0
234,OPERATIONAL,Dutchie’s,ChIJh5LGuJ7ZxIkRZwLrOJwaqc0,,,
235,OPERATIONAL,Boulevard Diner,ChIJmVLnkRXZxIkRJmLZTIau3xs,1.0,4.4,300.0
236,OPERATIONAL,Dunkin',ChIJCyWeEyTZxIkR-X3-pewHA7s,,4.4,105.0
237,OPERATIONAL,Arcangelo's Mamma Rosa Italian Kitchen,ChIJW8cELxfZxIkRB37XGLowE8g,,4.7,73.0
238,OPERATIONAL,The Loading Dock Bar & Grill,ChIJkWLPM9_bxIkR9BUK4CbVSSk,2.0,4.7,1609.0
239,OPERATIONAL,Sanderson Street Tavern,ChIJe-hfXNTbxIkRSC1Nw4kSiig,1.0,4.3,116.0
240,OPERATIONAL,Sheetz,ChIJEX12oNfbxIkRcd58C2H4y64,1.0,3.6,53.0
241,OPERATIONAL,Friendly's,ChIJC0r7LV7ZxIkRMaegC4EAtjA,1.0,3.7,629.0
242,OPERATIONAL,Wendy's,ChIJlenjjtjbxIkR31uGx3_754I,1.0,3.9,526.0
243,OPERATIONAL,McDonald's,ChIJqSjuhdjbxIkRiiZnX_OkIGQ,1.0,3.6,986.0
244,OPERATIONAL,Gangi Pizza,ChIJi0Q3INXbxIkRKjcM96Wpnm0,,4.5,97.0
245,OPERATIONAL,Dunkin',ChIJ0YyKLV7ZxIkRpmVL4SLSy64,1.0,4.2,406.0
246,OPERATIONAL,Keystone,ChIJHxAgG_LbxIkRH2JbRFLEc9M,,,
247,OPERATIONAL,Joey's Pizza,ChIJq_sQqtjbxIkRrJwKOhw_p0Q,1.0,4.2,350.0
248,OPERATIONAL,New China Star,ChIJ0YyKLV7ZxIkRBxCHJFUx5jg,1.0,4.0,157.0
249,OPERATIONAL,Sushi & Thai Asian Restaurant,ChIJ0YyKLV7ZxIkRl7pji3t2XhQ,2.0,4.3,338.0
250,OPERATIONAL,Porkiez Bar & Grill,ChIJ8eMBaefbxIkRkbkADuPetKc,,4.4,31.0
251,OPERATIONAL,Burger King,ChIJQc_9N17ZxIkReVT5aOBt5-M,1.0,3.8,527.0
252,OPERATIONAL,J & T Arches,ChIJk9-jQOTExIkREOepTi_g7hg,,4.7,3.0
253,OPERATIONAL,Al Dentes Pizzeria,ChIJyb0OaOrHxIkRnOY3NqreorE,2.0,4.3,113.0
254,OPERATIONAL,Tiki Bar,ChIJ3yCFdo7HxIkRM4KCB4IlNfc,2.0,4.1,110.0
255,OPERATIONAL,Capri Restaurant,ChIJDeqBQwm6xIkRc3TwARXIpUo,,4.2,99.0
256,OPERATIONAL,Capri Restaurant,ChIJDeqBQwm6xIkRc3TwARXIpUo,,4.2,99.0
257,OPERATIONAL,Gresham's Chop House,ChIJVfAhzWqwxIkRzugkDFQNcps,2.0,4.5,522.0
258,OPERATIONAL,The Dock on Wallenpaupack,ChIJNw0lDnWwxIkR-LsujzRjo7g,2.0,4.0,697.0
259,OPERATIONAL,The Boat House,ChIJ9Sz70WywxIkRksC6t9QVrfA,2.0,4.4,956.0
260,OPERATIONAL,Reno's pizzeria,ChIJg09egj27xIkRzXpwShYaqlE,,4.4,154.0
261,OPERATIONAL,Gresham's Ice Cream Shoppe,ChIJyfvgKGuwxIkRWYG5iOBEsco,,4.5,104.0
262,OPERATIONAL,Pizza,ChIJTWa0KGuwxIkR2HHaIw7Ygts,,5.0,1.0
263,OPERATIONAL,Original Pocono Pizzeria,ChIJuSy9RRGwxIkR_5Pw-3_gVPY,1.0,4.1,63.0
264,OPERATIONAL,Paupack Diner,ChIJbbk_fM-xxIkRsoJialEyDdI,,3.7,138.0
265,OPERATIONAL,Mel's Place,ChIJB3pIwkSoxIkRogRluozolrA,1.0,4.3,57.0
266,OPERATIONAL,The River Restaurant and Bar,ChIJY1CF_zdRw4kRs5CxyXePpsE,,5.0,1.0
267,OPERATIONAL,Millbrook Inn,ChIJIz0XtBFRw4kR0GEQ6Ww0FkM,,4.9,14.0
268,OPERATIONAL,Millbrook Inn,ChIJIz0XtBFRw4kR0GEQ6Ww0FkM,,4.9,14.0
269,OPERATIONAL,Subway,ChIJyd25x24yw4kRnyYkNcG523M,1.0,3.2,86.0
270,OPERATIONAL,Empire,ChIJkXdTL2oyw4kRgO29W7zo37U,,3.6,72.0
271,CLOSED_TEMPORARILY,Nina,ChIJ9XuTc2Iyw4kRaWu8in3eCAc,3.0,3.9,232.0
272,OPERATIONAL,Planet Wings,ChIJo5hnFPUyw4kR5B2ZdexqcFU,1.0,3.8,172.0
273,OPERATIONAL,DeStefano's Olde Erie,ChIJ2z2dcGIyw4kRykyfkZXxPVQ,2.0,4.5,488.0
274,OPERATIONAL,Saffron Fine Indian Cuisine,ChIJsWZGZWoyw4kRVV04uMcXRJ4,2.0,4.4,428.0
275,OPERATIONAL,Hanami Japanese Restaurant,ChIJSTlFeWIyw4kRy4yhiTahgG8,2.0,4.7,203.0
276,OPERATIONAL,Quisqueya,ChIJQUtafWIyw4kRz_fU2Xss6YQ,,4.1,184.0
277,OPERATIONAL,Kung Fu Tea,ChIJu19Bxm4yw4kRQwj6UjuttzA,1.0,4.6,137.0
278,OPERATIONAL,Sood’s Deli & Convenience Store,ChIJVVjFwIkyw4kRabh_03NuY_M,1.0,4.5,65.0
279,OPERATIONAL,IHOP,ChIJdSqLx24yw4kRPutslBJ2cJI,1.0,4.0,1181.0
280,OPERATIONAL,Dunkin',ChIJyeFhqGsyw4kRTmiQrA3O8dw,1.0,3.9,335.0
281,OPERATIONAL,Stewart's Shops,ChIJ_z9tDP0zw4kR0v8aWORaWcY,2.0,3.9,9.0
282,OPERATIONAL,McDonald's,ChIJrU1Lxm4yw4kR33iFcNzi4AI,1.0,3.7,792.0
283,OPERATIONAL,Jz Sports Bar,ChIJm73eymsyw4kRhJsqzs04JfY,1.0,4.2,242.0
284,OPERATIONAL,Monhagen deli,ChIJ70IjHYYzw4kRy5PzzV4MKaM,,3.7,3.0
285,OPERATIONAL,The Colonial Diner,ChIJ2zOhWuczw4kRN9ZZonrYIlk,2.0,4.3,576.0
286,OPERATIONAL,La fonda de la tia chenchis,ChIJ29AHqlAzw4kRikHMrkRPsYk,,,
287,OPERATIONAL,Wendy's,ChIJAxDfvWsyw4kRSX46PYekvlA,1.0,3.6,600.0
288,OPERATIONAL,JB's Cafe and Grill,ChIJ35_f6A8zw4kRZQYs-o95SzE,,5.0,11.0
289,OPERATIONAL,Something Sweet Dessert Cafe,ChIJwTkfL4gyw4kRXIDAWvm88nk,2.0,4.7,362.0
290,CLOSED_TEMPORARILY,Nina,ChIJ9XuTc2Iyw4kRaWu8in3eCAc,3.0,3.9,232.0
291,OPERATIONAL,Subway,ChIJyd25x24yw4kRnyYkNcG523M,1.0,3.2,86.0
292,OPERATIONAL,Tony Boffa's,ChIJgZ8iJ4cyw4kRSfWcPZRJplc,2.0,4.4,664.0
293,OPERATIONAL,DeStefano's Olde Erie,ChIJ2z2dcGIyw4kRykyfkZXxPVQ,2.0,4.5,488.0
294,OPERATIONAL,Aaojee,ChIJWePK4YAyw4kR8P3-Xesh7N0,,4.5,153.0
295,OPERATIONAL,Jackie's Latin Kitchen,ChIJrwvryIkyw4kR3Ui8TnQvIzU,1.0,4.6,116.0
296,OPERATIONAL,DA TANG Supermarket,ChIJWSU1nWIyw4kRhY_TN9aTKng,,4.3,76.0
297,OPERATIONAL,The Switch Inn,ChIJN6pGEYcyw4kRUu8NUcTs6KA,1.0,4.3,297.0
298,OPERATIONAL,Quisqueya,ChIJQUtafWIyw4kRz_fU2Xss6YQ,,4.1,184.0
299,OPERATIONAL,Alondra's Cuisine,ChIJCyhMmfEyw4kRm6bo02mo4wo,1.0,4.6,94.0
300,OPERATIONAL,Hanami Japanese Restaurant,ChIJSTlFeWIyw4kRy4yhiTahgG8,2.0,4.7,203.0
301,OPERATIONAL,Sood’s Deli & Convenience Store,ChIJVVjFwIkyw4kRabh_03NuY_M,1.0,4.5,65.0
302,OPERATIONAL,Coney Island Cafe,ChIJw5C3j4gyw4kRxxHnAtaSJ3Y,1.0,4.2,153.0
303,OPERATIONAL,Kung Fu Tea,ChIJu19Bxm4yw4kRQwj6UjuttzA,1.0,4.6,137.0
304,OPERATIONAL,Cheryl's Fried Fish,ChIJjVOfIIgyw4kRfWK7ShDtwUU,2.0,4.1,162.0
305,OPERATIONAL,Yani's Pizza,ChIJe9gaWI8yw4kRlUmKZ02mKgA,,4.1,87.0
306,OPERATIONAL,Little Caesars Pizza,ChIJJ069fYQyw4kR8aB7ZpppwgI,1.0,4.2,304.0
307,OPERATIONAL,Wing Hing,ChIJ7USJg2Iyw4kReeo6sJPrYek,1.0,3.2,47.0
308,OPERATIONAL,Sabores De La Vida,ChIJFWYXZGQyw4kRyi2NyzMc71Q,,,
309,OPERATIONAL,Joey's Pizza,ChIJ5abZWxItw4kRZx-A-eYqDbQ,1.0,4.5,308.0
310,OPERATIONAL,Made In Puerto Rico,ChIJxZTbonItw4kRXpWWsM9Puk8,2.0,3.8,374.0
311,OPERATIONAL,El Bandido,ChIJgTltXwstw4kRg93cPA_jR-o,2.0,4.3,739.0
312,OPERATIONAL,QuickChek,ChIJx39Hxwstw4kReyq2IUQNyas,,3.6,44.0
313,OPERATIONAL,Domino's Pizza,ChIJyYtt2nstw4kREXbTv_HHY7c,1.0,3.5,310.0
314,OPERATIONAL,Copperbarn Coffeebar & Eatery,ChIJrS3VFzktw4kR2VT41TL0Tpo,2.0,4.5,330.0
315,OPERATIONAL,Capicu Latin Cuisine & Sport Bar,ChIJCQHOeWQtw4kRfLpG0JJImf8,,4.3,21.0
316,OPERATIONAL,EZ Lounge,ChIJMRjCLR0tw4kRkYVEy3BeKFY,,3.6,29.0
317,OPERATIONAL,Outback Steakhouse,ChIJT_GPpwQtw4kRpeROmW0v15E,2.0,4.3,1412.0
318,OPERATIONAL,TGI Fridays,ChIJT_GPpwQtw4kR8vqwl7YlrHk,2.0,3.6,952.0
319,OPERATIONAL,The Bistro – Eat. Drink. Connect.®,ChIJFWCJmQQtw4kRbOnkvGYnPRE,,5.0,2.0
320,OPERATIONAL,Chili's Grill & Bar,ChIJocw2KAMtw4kR9DBJo44bYuM,2.0,4.2,1167.0
321,OPERATIONAL,QuickChek,ChIJx39Hxwstw4kReyq2IUQNyas,,3.6,44.0
322,OPERATIONAL,Dunkin',ChIJo3u7cwMtw4kRJHptgwtT5to,1.0,4.2,201.0
323,OPERATIONAL,Chopped and Pressed,ChIJbQ4__E0tw4kRW6p8SPaWeqo,,4.0,104.0
324,OPERATIONAL,It's Just Wings,ChIJf3pXCYwtw4kRULKzfeIi-jY,2.0,,
325,OPERATIONAL,D lux Diner,ChIJq4osQyotw4kRYlZxydvA2Gs,2.0,4.2,742.0
326,OPERATIONAL,Graze,ChIJG1IFsTrV3IkRn1a_mlDYgvU,,4.2,20.0
327,OPERATIONAL,Graze,ChIJG1IFsTrV3IkRn1a_mlDYgvU,,4.2,20.0
328,OPERATIONAL,The Horse & Sulky Pub & Grill,ChIJf80jeOQqw4kR7BoGy0AFoLs,,4.4,198.0
329,OPERATIONAL,Bulls Head Inn - Hudson Valley,ChIJk-u0H7sqw4kRZl3a16LJ22k,,4.6,222.0
330,OPERATIONAL,Subway,ChIJu5nSreHUwokRDPpdxJE3zTQ,1.0,3.5,29.0
331,OPERATIONAL,Jade Garden,ChIJ4bTq7uDUwokRdpIZNyacRYU,2.0,3.4,7.0
332,OPERATIONAL,Brother Bruno's Pizzeria & Restaurant,ChIJf28rgt3UwokRSqIprSFMc1g,2.0,4.3,297.0
333,OPERATIONAL,Kam Fung,ChIJ5SljcOfUwokRyGyxOgvg-rA,2.0,4.4,92.0
334,OPERATIONAL,Stewart's Shops,ChIJsb1_NefUwokR6TzMH-RkAbI,2.0,4.3,19.0
335,OPERATIONAL,F & J Pizzeria,ChIJ4bTq7uDUwokRWqvDKdFbXnQ,2.0,4.3,236.0
336,OPERATIONAL,1839 Restaurant & Bar,ChIJcxmMWXHVwokRm-xqliA3-8c,,4.5,20.0
337,OPERATIONAL,Sun Hing,ChIJg7Xq7uDUwokRDPav3JwYx2g,,3.5,80.0
338,OPERATIONAL,Amada's Kitchen AUTHENTIC MEXICAN food,ChIJUdZPNefUwokRvyKDORzELzA,1.0,4.5,260.0
339,OPERATIONAL,Dunkin',ChIJu5nSreHUwokRiUaUwSGCjpw,1.0,4.2,160.0
340,OPERATIONAL,La Villa Mexican Restaurant & Bar,ChIJ2woEoNXVwokRoJQRx-IXfSo,1.0,4.1,177.0
341,OPERATIONAL,Positano Italian Restaurant and Pizzeria,ChIJTR217r_UwokR6YokkN3AFM0,1.0,4.5,80.0
342,OPERATIONAL,Eduardo's,ChIJlRyvvKfUwokRIdyYxyQIWHk,2.0,4.5,157.0
343,OPERATIONAL,Loughran's,ChIJqd_EDljTwokR0Vevvw9q7-c,2.0,4.3,393.0
344,OPERATIONAL,Eduardo's,ChIJlRyvvKfUwokRIdyYxyQIWHk,2.0,4.5,157.0
345,OPERATIONAL,Brothers BBQ,ChIJZYgvpqYt3YkRWnD8w6LzhzI,2.0,4.5,990.0
346,OPERATIONAL,Subway,ChIJVVTMXlIt3YkRSojARE8DF1M,1.0,3.5,23.0
347,OPERATIONAL,Happy Peking House,ChIJdRsix1Mt3YkRxUooZUz-vPQ,,4.1,79.0
348,OPERATIONAL,Canterbury Brook Inn,ChIJVwpsDlQt3YkRfl8E-A7Fkrk,2.0,4.5,168.0
349,OPERATIONAL,Dunkin',ChIJz9iNUVIt3YkRptu4K8x4_4M,1.0,4.1,141.0
350,OPERATIONAL,Leo's,ChIJMeG0zlMt3YkREnJyTfMkxGE,2.0,4.3,137.0
351,OPERATIONAL,Prima Pizza,ChIJqVEbXlYt3YkRTUl0SxMnaZw,1.0,4.3,388.0
352,OPERATIONAL,Sakura,ChIJVVTMXlIt3YkRgRbKMqDjfg8,,4.4,75.0
353,OPERATIONAL,Twins Eating House,ChIJ88NjxaAt3YkRdoGizdsW_k4,,4.6,83.0
354,OPERATIONAL,Kanda House thai kitchen,ChIJg0uSoFYt3YkRCShHui4xppE,,4.7,157.0
355,OPERATIONAL,Cielito Lindo Mexican Restaurant,ChIJa7s1gCct3YkRGbwkArbGdC4,,4.6,94.0
356,OPERATIONAL,Azul Agave,ChIJO6W81Pot3YkR3qrLdyeHjDs,,4.9,9.0
357,OPERATIONAL,Brothers BBQ,ChIJZYgvpqYt3YkRWnD8w6LzhzI,2.0,4.5,990.0
358,OPERATIONAL,Painter’s Tavern,ChIJA9sZSbwy3YkRle12JuAG5sk,2.0,4.2,368.0
359,OPERATIONAL,Pepettini,ChIJgfB3B70y3YkR1QHwl6hsaRQ,2.0,4.6,151.0
360,CLOSED_TEMPORARILY,Storm King Tavern,ChIJZf-xNFXNwokR0qHuqnI38WE,2.0,4.3,116.0
361,OPERATIONAL,Prima Pizza,ChIJqVEbXlYt3YkRTUl0SxMnaZw,1.0,4.3,388.0
362,OPERATIONAL,Village Pizzeria,ChIJO4Yg9L4y3YkRlN4JN0ra5fk,2.0,4.4,126.0
363,OPERATIONAL,Las Margaritas,ChIJl8JIAzcz3YkRGPgPxCZMPEY,,4.7,7.0
364,OPERATIONAL,The Rock wall Pub & Grub,ChIJU-ynb6Ey3YkREaVOC1kT518,1.0,4.5,174.0
365,OPERATIONAL,Cielito Lindo Mexican Restaurant,ChIJa7s1gCct3YkRGbwkArbGdC4,,4.6,94.0
366,OPERATIONAL,Canterbury Brook Inn,ChIJVwpsDlQt3YkRfl8E-A7Fkrk,2.0,4.5,168.0
367,OPERATIONAL,Kanda House thai kitchen,ChIJg0uSoFYt3YkRCShHui4xppE,,4.7,157.0
368,OPERATIONAL,Las Margaritas,ChIJl8JIAzcz3YkRGPgPxCZMPEY,,4.7,7.0
369,OPERATIONAL,Moné’s Eatery,ChIJ1SqoXYwz3YkRjxGaIeczpxY,,4.8,6.0
370,OPERATIONAL,Homestyle Desserts Bakery,ChIJgwPRPwgz3YkRZ61zqT9HoNU,,4.6,46.0
371,OPERATIONAL,Round Up,ChIJGeucDJ023YkRXZVeSvZMWoA,2.0,4.6,449.0
372,OPERATIONAL,Rich's Restaurant,ChIJcxl4wFDfxIkRXOb4ghpWGE4,,4.7,236.0
373,OPERATIONAL,Pizza Avenue,ChIJ6Qgcmu3ZxIkRjHt8vbO_sXY,,4.7,25.0
374,OPERATIONAL,Backstreets Tiki Bar & Grille,ChIJJV1wvLTYxIkRB4wicFpsitI,1.0,4.6,128.0
375,OPERATIONAL,La Casona de Mama,ChIJLTo_OTLfxIkRrwHg1IGoYDw,,5.0,1.0
376,OPERATIONAL,New Foliage Restaurant,ChIJaacgcjLfxIkR9K9kT4_eADU,2.0,4.1,110.0
377,OPERATIONAL,Roseanna's Pizza,ChIJdxgrldLYxIkR5bfnZ_3KL5I,1.0,4.4,430.0
378,OPERATIONAL,Savory Maza,ChIJjbJZfzLfxIkR7CXAvNonTjM,2.0,4.7,179.0
379,OPERATIONAL,Vincenzo's Pizzeria & Caterring,ChIJ5101ZTLfxIkRimRFdJMi89M,1.0,4.7,272.0
380,OPERATIONAL,Taco Bandido,ChIJnf9Ofi3fxIkRBjUfD_ABuXk,1.0,4.1,223.0
381,OPERATIONAL,Garibaldi Authentic Mexican Cuisine,ChIJ-VYCay3fxIkRC448o8TXxpI,1.0,4.5,169.0
382,OPERATIONAL,Carmellas Italian Deli,ChIJc0tHEzLfxIkRyuPcEv1dUWc,1.0,4.8,112.0
383,OPERATIONAL,Villa Maria II,ChIJeQPD_jPfxIkR2AuuC8cG9NE,2.0,4.2,215.0
384,OPERATIONAL,Keystone,ChIJ9WBbdjLfxIkRsWlp6vc1Oik,1.0,4.5,545.0
385,OPERATIONAL,Bigsy's Bar and Grille,ChIJiTjLLDPfxIkRo9Bj9M0ki8I,1.0,4.3,125.0
386,OPERATIONAL,Backstreets Tiki Bar & Grille,ChIJJV1wvLTYxIkRB4wicFpsitI,1.0,4.6,128.0
387,OPERATIONAL,Dels snack shack,ChIJc1r1CODfxIkR5Xc6tG84qSU,,,
388,OPERATIONAL,Nickies Fabulous Hoagies,ChIJx4T-Ys3YxIkR8l--sCIIyV4,1.0,4.7,39.0
389,OPERATIONAL,Haggerty's Pub & Eatery,ChIJ5xF7MS3fxIkRH97t5SXuhgs,1.0,4.6,128.0
390,OPERATIONAL,Stage West,ChIJeeaPTNrfxIkRc5zsBuAEbY4,,4.5,147.0
391,OPERATIONAL,Pronto restaurant,ChIJSzMjbTLfxIkRUOWyc7OgZto,,4.9,71.0
392,OPERATIONAL,Pizza Avenue,ChIJ6Qgcmu3ZxIkRjHt8vbO_sXY,,4.7,25.0
393,OPERATIONAL,West Side Beer And Cigarettes Outlet,ChIJc2JmxzDfxIkR_ccgNY2r49o,1.0,3.9,97.0
394,OPERATIONAL,7th Ave Kwik Mart,ChIJh6OkYy7fxIkREEcB-mJjdT0,,5.0,1.0
395,OPERATIONAL,Cooper's Seafood House,ChIJYULLSS3ZxIkRVB9QmpEl8PE,2.0,4.4,2890.0
396,CLOSED_TEMPORARILY,Subway,ChIJMWZGiS3ZxIkRZCDGJEivFwE,1.0,3.7,55.0
397,OPERATIONAL,Thai Rak Thai,ChIJowU83dPexIkRJlUskvpqdWI,2.0,4.5,426.0
398,OPERATIONAL,Osaka,ChIJN7nNS9HexIkRVl2Yh5JH2yU,2.0,4.4,463.0
399,OPERATIONAL,Glider Diner,ChIJlaQLrinZxIkR8asSrtdICB4,1.0,4.2,1254.0
400,OPERATIONAL,Eden Vegan Cafe,ChIJvwAX3tPexIkRu-k1IDSudoI,2.0,4.6,276.0
401,OPERATIONAL,Backyard Ale House,ChIJs6QrU9HexIkR3Qhga9pM3OE,2.0,4.3,992.0
402,OPERATIONAL,Domino's Pizza,ChIJOWww4SDZxIkRGd99scY5nh4,1.0,4.2,288.0
403,OPERATIONAL,Subway,ChIJqX3vktbexIkRcVQhzrBg3Bg,1.0,4.1,73.0
404,OPERATIONAL,soup kitchen,ChIJQeYRdM7exIkRLcydl0eE9xw,,4.7,3.0
405,OPERATIONAL,Jewish Heritage Connection,ChIJrVtDnNLexIkRaZqeiHJoQAs,,,
406,OPERATIONAL,McDonald's,ChIJrXyZGzfZxIkRcz25f6U_JnQ,1.0,3.8,876.0
407,OPERATIONAL,Ale Mary's at the Bittenbender,ChIJ28-O-CnfxIkRf_DdzxaIRQ0,2.0,4.4,739.0
408,CLOSED_TEMPORARILY,Levels On Linden,ChIJYbqRrNbexIkRgcbIeUtN26E,2.0,3.5,287.0
409,OPERATIONAL,Tequila,ChIJL6xQYNbexIkR6S4CIPLx2Ok,,4.1,106.0
410,OPERATIONAL,Scranton Public Market,ChIJK8QzzinfxIkRQBacqzfv-D4,,4.2,52.0
411,OPERATIONAL,Electric City Pizza,ChIJqX3vktbexIkRub6ecKkDfHs,,4.3,75.0
412,OPERATIONAL,Rosa's Southern BBQ Kitchen,ChIJY7yLYNbexIkRAAgU_vAv-RE,,3.8,24.0
413,OPERATIONAL,Auntie Anne's,ChIJ3bqcSnvfxIkRN6VhOaOF1zk,1.0,4.1,33.0
414,OPERATIONAL,Einstein Bros. Bagels,ChIJKWpFOdHexIkRU95_ZjmhmHs,1.0,4.6,24.0
415,CLOSED_TEMPORARILY,Subway,ChIJMWZGiS3ZxIkRZCDGJEivFwE,1.0,3.7,55.0
416,OPERATIONAL,Great Wall,ChIJIUr6ZEjZxIkRV7IqKBtzcbo,1.0,4.1,155.0
417,OPERATIONAL,Rita's Italian Ice & Frozen Custard,ChIJVVVJo1rZxIkRcsOOvV0an58,1.0,4.6,122.0
418,OPERATIONAL,3 Jacks Burger Bar,ChIJ7Qo3TFrZxIkRYPb5SdFNmRU,2.0,4.7,352.0
419,OPERATIONAL,"The Fireside Martini Grill, Inc.",ChIJO-91bFHZxIkRMHudHjjB-ng,2.0,4.4,207.0
420,OPERATIONAL,McDonald's,ChIJrXyZGzfZxIkRcz25f6U_JnQ,1.0,3.8,876.0
421,OPERATIONAL,Ragnacci's,ChIJIetoik7ZxIkR3N-nyxV8-U8,2.0,4.5,178.0
422,OPERATIONAL,Zuppa Del Giorno,ChIJH2mY0DPZxIkRCncEGbi_Z4k,,4.7,94.0
423,OPERATIONAL,Sibio's,ChIJ3TJo60nZxIkRMC3laZ3q5CU,2.0,4.6,229.0
424,OPERATIONAL,Russell Preno’s Restaurant,ChIJgcynCLPexIkR-1ogY5ba6yU,2.0,4.4,203.0
425,OPERATIONAL,Nina's Wing Bites & Pizza Dunmore,ChIJre3jIDjZxIkRKNzoM4ZjlmA,1.0,4.3,468.0
426,OPERATIONAL,Pizza Hut,ChIJOyPhxU_ZxIkRqdrny6UluvY,1.0,3.5,390.0
427,OPERATIONAL,Cara Mia's Delicatessen,ChIJJ4q9V1rZxIkR8TWkAnaKx_k,2.0,4.7,243.0
428,OPERATIONAL,Mamma Mia's Pizza,ChIJif5FDDHZxIkRAK35w2LrOFE,1.0,4.2,149.0
429,OPERATIONAL,Grande Pizza Restaurant & Bar,ChIJTd6q40_ZxIkRwHSMHH3XPvc,2.0,4.0,482.0
430,OPERATIONAL,Dunmore Bucktown Diner,ChIJRU0VUlrZxIkR6OQ5VfnV-4o,1.0,4.3,268.0
431,OPERATIONAL,Subway,ChIJ6RNaRV7ZxIkRkFxAAjhn2Gc,1.0,3.7,35.0
432,OPERATIONAL,Cuginos,ChIJNXz4-1rZxIkRGHD5zamgHjg,1.0,4.9,59.0
433,OPERATIONAL,Mansour's Market,ChIJe80FMLXexIkRZnE5Po-Vpac,2.0,4.7,270.0
434,OPERATIONAL,Two Brothers,ChIJQ2CdVlrZxIkRxBspP3Nng9c,2.0,4.4,126.0
435,OPERATIONAL,Subway,ChIJ6RNaRV7ZxIkRkFxAAjhn2Gc,1.0,3.7,35.0
436,OPERATIONAL,"The Fireside Martini Grill, Inc.",ChIJO-91bFHZxIkRMHudHjjB-ng,2.0,4.4,207.0
437,OPERATIONAL,3 Jacks Burger Bar,ChIJ7Qo3TFrZxIkRYPb5SdFNmRU,2.0,4.7,352.0
438,OPERATIONAL,Chaplin's Honky Tonk Restaurant & Saloon,ChIJ3cGxmOTbxIkRoCDRPMVaan4,1.0,4.5,529.0
439,CLOSED_TEMPORARILY,Rum Runnerz Bar & Grill,ChIJh42xDljZxIkRJg-lp57J4IU,1.0,4.3,42.0
440,OPERATIONAL,Gold Crown Pizza,ChIJ38uDt-LbxIkRNCGsCM9HEPM,1.0,4.6,65.0
441,OPERATIONAL,Rita's Italian Ice & Frozen Custard,ChIJVVVJo1rZxIkRcsOOvV0an58,1.0,4.6,122.0
442,OPERATIONAL,Drinker Pizza,ChIJyZ1hPOPbxIkRT-qg9CfWzbo,1.0,4.3,192.0
443,OPERATIONAL,Dunkin',ChIJ0YyKLV7ZxIkRpmVL4SLSy64,1.0,4.2,406.0
444,OPERATIONAL,Friendly's,ChIJC0r7LV7ZxIkRMaegC4EAtjA,1.0,3.7,629.0
445,OPERATIONAL,Billy B's Restaurant & Martini Bar,ChIJhVoAk1fZxIkRrpgazNQAyng,2.0,4.5,115.0
446,OPERATIONAL,New China Star,ChIJ0YyKLV7ZxIkRBxCHJFUx5jg,1.0,4.0,157.0
447,OPERATIONAL,Calabria Pizza & Restaurant,ChIJ0azmvVnZxIkRbDa092wpRpg,1.0,4.6,342.0
448,OPERATIONAL,Burger King,ChIJQc_9N17ZxIkReVT5aOBt5-M,1.0,3.8,527.0
449,OPERATIONAL,Sushi & Thai Asian Restaurant,ChIJ0YyKLV7ZxIkRl7pji3t2XhQ,2.0,4.3,338.0
450,OPERATIONAL,Colarusso's Pizza Dunmore,ChIJcTm0nlnZxIkRpImV7_-Hb0o,2.0,4.2,73.0
451,OPERATIONAL,Cara Mia's Delicatessen,ChIJJ4q9V1rZxIkR8TWkAnaKx_k,2.0,4.7,243.0
452,OPERATIONAL,Dunmore Bucktown Diner,ChIJRU0VUlrZxIkR6OQ5VfnV-4o,1.0,4.3,268.0
453,OPERATIONAL,Coviello' Diner,ChIJMU5ZDlHZxIkROp9OoN3WMfw,,4.7,34.0
454,OPERATIONAL,Cali's Don Tomaso Peatza,ChIJt_u5EljZxIkRie_nlyVKSBg,1.0,4.8,66.0
455,OPERATIONAL,The Bistro Restaurant & Bar,ChIJoX9113DbxIkRn9xx_yYdCjg,,4.4,16.0
456,OPERATIONAL,Tim Hortons,ChIJZwMCc77ExIkRuagInf8J9Jk,1.0,3.7,101.0
457,OPERATIONAL,Burger King,ChIJ_WH-cr7ExIkRboh6eHlSojk,1.0,3.3,330.0
458,OPERATIONAL,J & T Arches,ChIJk9-jQOTExIkREOepTi_g7hg,,4.7,3.0
459,OPERATIONAL,The Shake Place,ChIJNZg4g1zExIkRH_l64_UuQtE,1.0,4.6,152.0
460,OPERATIONAL,Drafts Bar & Grill,ChIJFwX2eX_HxIkRbmucpY74puU,1.0,4.2,300.0
461,OPERATIONAL,Rif's Place,ChIJ9VIHIoC4xIkRHbz6Q_u3H90,2.0,4.6,96.0
462,OPERATIONAL,Rif's Place,ChIJlUIQC0LHxIkRoTAl-oX9HHw,,,
463,OPERATIONAL,Drafts Bar & Grill,ChIJa0LtAvTHxIkRNCQ26cXW-Bk,,,
